FILEDATE,serialno,sporder,st,PUMA,OFFPoor,wt,Age,Mar,Sex,Education,Race,Hispanic,AGI,Tax_unit,HI_premium,Moop_other,SPM_ID,SPM_Poor,SPM_PovThreshold,SPM_EquivScale,SPM_GeoAdj,SPM_NumPer,SPM_NumKids,SPM_NumAdults,SPM_TenMortStatus,SPM_Resources,SPM_Totval,SPM_SNAPSub,SPM_CapHouseSub,SPM_SchLunch,SPM_EngVal,SPM_WICval,SPM_FedTax,SPM_FedTaxBC,SPM_EITC,SPM_FICA,SPM_StTax,SPM_CapWkCCXpns,SPM_WkXpns,SPM_ChildcareXpns,SPM_Premium,SPM_MedXpns,Medicare_PartB,SPM_wCohabit,SPM_wUI_LT15
20241203,226,1,12,1201104,FALSE,324,66,Married,1,3,1,0,142519,2260000000,0,1,226001,0,57414,1.3282,1.1533,5,1,4,3,182552,241000,0,0,0,0,0,26176,26176,0,24165,0,3474,3474,0,0,4633,1979,0,0
20241203,226,2,12,1201104,FALSE,309,72,Married,2,3,1,0,142519,2260000000,0,1,226001,0,57414,1.3282,1.1533,5,1,4,3,182552,241000,0,0,0,0,0,26176,26176,0,24165,0,3474,3474,0,0,4633,1979,0,0
20241203,226,3,12,1201104,FALSE,331,47,Never married,2,2,1,0,0,2260000001,0,225,226001,0,57414,1.3282,1.1533,5,1,4,3,182552,241000,0,0,0,0,0,26176,26176,0,24165,0,3474,3474,0,0,4633,0,0,0
20241203,226,4,12,1201104,FALSE,292,25,Never married,2,2,1,0,85000,2260000014,0,450,226001,0,57414,1.3282,1.1533,5,1,4,3,182552,241000,0,0,0,0,0,26176,26176,0,24165,0,3474,3474,0,0,4633,0,0,0
20241203,226,5,12,1201104,FALSE,384,8,Never married,2,0,1,0,0,2260000001,0,0,226001,0,57414,1.3282,1.1533,5,1,4,3,182552,241000,0,0,0,0,0,26176,26176,0,24165,0,3474,3474,0,0,4633,0,0,0
20241203,228,1,6,608521,FALSE,145,60,Married,2,3,3,0,77320,2280000000,1,26,228001,0,36833,0.6535,1.5269,2,0,2,1,56760,80200,0,0,0,0,0,5514,5514,0,4667,483,1737,1737,0,1013,11039,0,0,0
20241203,228,2,6,608521,FALSE,128,64,Married,1,2,3,0,77320,2280000000,2026,10000,228001,0,36833,0.6535,1.5269,2,0,2,1,56760,80200,0,0,0,0,0,5514,5514,0,4667,483,1737,1737,0,1013,11039,0,0,0
20241203,229,1,34,3400602,FALSE,191,36,Never married,1,4,3,0,120000,2290000000,1800,366,229001,0,20065,0.4635,1.1551,1,0,1,3,82585,120000,0,0,0,0,0,18876,18876,0,9180,5456,1737,1737,0,1800,2166,0,0,0
20241203,230,1,13,1301200,FALSE,388,40,Never married,2,4,1,0,45800,2300000000,2026,52,230001,0,18171,0.4635,1.0621,1,0,1,1,32873,45800,0,0,0,0,0,3614,3614,0,3503,1995,1737,1737,0,2026,2078,0,0,0
20241203,231,1,12,1200903,FALSE,67,37,Married,1,2,1,0,123000,2310000000,12000,338,231001,0,46463,1.2231,1.0291,4,0,4,1,123854,166000,0,0,0,0,0,13111,13111,0,12700,0,6948,6948,0,7133,9387,0,0,0
20241203,231,2,12,1200903,FALSE,65,41,Married,2,4,1,0,123000,2310000000,646,200,231001,0,46463,1.2231,1.0291,4,0,4,1,123854,166000,0,0,0,0,0,13111,13111,0,12700,0,6948,6948,0,7133,9387,0,0,0
20241203,231,3,12,1200903,FALSE,76,23,Never married,2,0,1,0,22000,2310000013,1,1041,231001,0,46463,1.2231,1.0291,4,0,4,1,123854,166000,0,0,0,0,0,13111,13111,0,12700,0,6948,6948,0,7133,9387,0,0,0
20241203,231,4,12,1200903,FALSE,77,20,Never married,1,0,1,0,21000,2310000014,810,675,231001,0,46463,1.2231,1.0291,4,0,4,1,123854,166000,0,0,0,0,0,13111,13111,0,12700,0,6948,6948,0,7133,9387,0,0,0
20241203,232,1,6,608506,FALSE,60,59,Married,1,1,4,1,30263,2320000000,5402,200,232001,1,37667,0.6535,1.5378,2,0,2,3,21903,32100,0,0,0,0,0,256,256,0,4140,0,2739,2739,0,2701,3061,0,0,0
20241203,232,2,6,608506,FALSE,56,60,Married,2,2,4,1,30263,2320000000,1,160,232001,1,37667,0.6535,1.5378,2,0,2,3,21903,32100,0,0,0,0,0,256,256,0,4140,0,2739,2739,0,2701,3061,0,0,0
20241203,233,1,42,4203800,FALSE,30,48,Married,2,2,4,0,58800,2330000000,2603,700,233001,0,20208,0.6535,0.825,2,0,2,3,45179,58800,2000,0,0,0,0,3292,3292,0,4498,1805,3474,3474,0,1302,2552,0,0,0
20241203,233,2,42,4203800,FALSE,31,40,Married,1,3,1,1,58800,2330000000,1,550,233001,0,20208,0.6535,0.825,2,0,2,3,45179,58800,2000,0,0,0,0,3292,3292,0,4498,1805,3474,3474,0,1302,2552,0,0,0
20241203,234,1,53,5323308,FALSE,65,25,Never married,1,2,4,1,55761,2340000000,0,3151,234001,0,29919,0.6535,1.2215,2,0,2,3,104073,140000,0,0,0,0,0,14670,14670,0,14598,0,3474,3474,0,0,3185,0,1,0
20241203,234,2,53,5323308,FALSE,73,23,Never married,2,0,4,1,80000,2340000012,0,34,234001,0,29919,0.6535,1.2215,2,0,2,3,104073,140000,0,0,0,0,0,14670,14670,0,14598,0,3474,3474,0,0,3185,0,1,0
20241203,235,1,17,1720101,FALSE,91,58,Married,1,3,1,0,616171,2350000000,567,521,235001,0,18596,0.6535,0.9218,2,0,2,2,414745,632000,0,0,0,0,0,149754,149754,0,30218,30500,3474,3474,0,2683,3308,0,0,0
20241203,235,2,17,1720101,FALSE,125,51,Married,2,4,3,0,616171,2350000000,4800,104,235001,0,18596,0.6535,0.9218,2,0,2,2,414745,632000,0,0,0,0,0,149754,149754,0,30218,30500,3474,3474,0,2683,3308,0,0,0
20241203,237,1,35,3500300,FALSE,64,61,Married,2,4,4,1,115000,2370000000,3500,625,237001,0,17840,0.6535,0.8844,2,0,2,2,86811,115000,0,0,0,0,0,10036,10036,0,7574,3870,3474,3474,0,2250,3235,0,0,0
20241203,237,2,35,3500300,FALSE,115,63,Married,1,3,4,1,115000,2370000000,1000,360,237001,0,17840,0.6535,0.8844,2,0,2,2,86811,115000,0,0,0,0,0,10036,10036,0,7574,3870,3474,3474,0,2250,3235,0,0,0
20241203,238,1,6,605918,FALSE,248,57,Married,1,2,1,0,52000,2380000000,1041,135,238001,0,45171,1.2231,1.1964,4,0,4,2,76976,109300,0,0,0,0,0,3371,4050,179,8363,193,6948,6948,0,11858,13449,0,0,0
20241203,238,2,6,605918,FALSE,210,55,Married,2,3,1,0,52000,2380000000,12000,281,238001,0,45171,1.2231,1.1964,4,0,4,2,76976,109300,0,0,0,0,0,3371,4050,179,8363,193,6948,6948,0,11858,13449,0,0,0
20241203,238,3,6,605918,FALSE,260,24,Never married,1,0,1,0,28800,2380000013,5000,1148,238001,0,45171,1.2231,1.1964,4,0,4,2,76976,109300,0,0,0,0,0,3371,4050,179,8363,193,6948,6948,0,11858,13449,0,0,0
20241203,238,4,6,605918,FALSE,202,21,Never married,2,0,1,0,52000,2380000000,338,26,238001,0,45171,1.2231,1.1964,4,0,4,2,76976,109300,0,0,0,0,0,3371,4050,179,8363,193,6948,6948,0,11858,13449,0,0,0
20241203,239,1,42,4201801,FALSE,46,43,Married,1,2,1,0,160000,2390000000,500,417,239001,0,32077,1.1139,0.9328,4,1,3,2,127338,170000,0,0,1644,0,0,17221,19721,0,13005,4912,5211,5211,0,2319,3957,0,0,0
20241203,239,2,42,4201801,FALSE,49,40,Married,2,4,1,0,160000,2390000000,2701,1013,239001,0,32077,1.1139,0.9328,4,1,3,2,127338,170000,0,0,1500,0,0,17221,19721,0,13005,4912,5211,5211,0,2319,3957,0,0,0
20241203,239,3,42,4201801,FALSE,59,18,Never married,2,0,1,0,160000,2390000000,719,208,239001,0,32077,1.1139,0.9328,4,1,3,2,127338,170000,0,0,1500,0,0,17221,19721,0,13005,4912,5211,5211,0,2319,3957,0,0,0
20241203,239,4,42,4201801,FALSE,49,14,Never married,1,0,1,0,160000,2390000000,0,0,239001,0,32077,1.1139,0.9328,4,1,3,2,127338,170000,0,0,1644,0,0,17221,19721,0,13005,4912,5211,5211,0,2319,3957,0,0,0
20241203,240,1,12,1208500,FALSE,7,82,Divorced,1,4,4,0,0,2400000000,1560,1238,240001,1,14529,0.4635,1.0155,1,0,1,2,14423,19200,0,0,0,0,0,0,0,0,0,0,0,0,0,1560,4777,1979,0,0
20241203,241,1,13,1302302,FALSE,223,50,Never married,1,1,4,1,89000,2410000000,0,1,241001,0,18171,0.4635,1.0621,1,0,1,1,67653,89000,0,0,0,0,0,11841,11841,0,3290,4479,1737,1737,0,0,0,0,0,0
20241203,241,2,13,1302302,FALSE,210,50,Married,1,1,4,1,44000,2410000012,2341,1126,241003,0,18171,0.4635,1.0621,1,0,1,1,31311,44000,0,0,0,0,0,3398,3398,0,3366,1892,1737,1737,0,1171,2296,0,0,0
20241203,243,1,6,607327,FALSE,55,75,Widowed,2,2,1,1,12600,2430000000,0,1200,243001,0,21935,0.4635,1.2821,1,0,1,1,23421,26600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3179,1979,0,0
20241203,244,1,4,400500,TRUE,64,70,Divorced,1,2,4,0,0,2440000000,0,1458,244001,1,28672,0.8802,1.0552,3,1,2,2,19226,23200,0,0,822,0,0,0,0,0,765,-75,1737,1737,0,0,2369,0,0,0
20241203,244,2,4,400500,TRUE,46,19,Never married,1,0,4,0,10000,2440000012,0,911,244001,1,28672,0.8802,1.0552,3,1,2,2,19226,23200,0,0,822,0,0,0,0,0,765,-75,1737,1737,0,0,2369,0,0,0
20241203,244,3,4,400500,TRUE,91,13,Never married,1,0,4,0,0,2440000000,0,0,244001,1,28672,0.8802,1.0552,3,1,2,2,19226,23200,0,0,822,0,0,0,0,0,765,-75,1737,1737,0,0,2369,0,0,0
20241203,245,1,37,3702900,FALSE,49,50,Divorced,2,4,1,0,75000,2450000000,8851,1562,245001,0,25817,0.6994,1,2,1,1,1,50363,75000,0,0,0,0,0,4190,6190,0,5738,2559,1737,1737,0,8851,10413,0,0,0
20241203,245,2,37,3702900,FALSE,74,13,Never married,1,0,3,0,75000,2450000000,0,0,245001,0,25817,0.6994,1,2,1,1,1,50363,75000,0,0,0,0,0,4190,6190,0,5738,2559,1737,1737,0,8851,10413,0,0,0
20241203,246,1,39,3903405,FALSE,111,44,Married,1,4,1,0,180000,2460000000,1519,2200,246001,0,35874,1,0.9718,4,2,2,1,131836,180000,0,0,0,0,0,20121,24121,0,13770,4845,3474,3474,0,940,5954,0,0,0
20241203,246,2,39,3903405,FALSE,106,42,Married,2,4,1,0,180000,2460000000,360,2814,246001,0,35874,1,0.9718,4,2,2,1,131836,180000,0,0,0,0,0,20121,24121,0,13770,4845,3474,3474,0,940,5954,0,0,0
20241203,246,3,39,3903405,FALSE,122,8,Never married,2,0,1,0,180000,2460000000,0,0,246001,0,35874,1,0.9718,4,2,2,1,131836,180000,0,0,0,0,0,20121,24121,0,13770,4845,3474,3474,0,940,5954,0,0,0
20241203,246,4,39,3903405,FALSE,123,5,Never married,1,0,1,0,180000,2460000000,0,0,246001,0,35874,1,0.9718,4,2,2,1,131836,180000,0,0,0,0,0,20121,24121,0,13770,4845,3474,3474,0,940,5954,0,0,0
20241203,248,1,12,1201114,FALSE,35,73,Married,2,3,4,0,100,2480000000,0,299,248001,0,22428,0.6535,1.1118,2,0,2,2,26649,31300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4651,1979,0,0
20241203,248,2,12,1201114,FALSE,41,75,Married,1,3,2,0,100,2480000000,0,394,248001,0,22428,0.6535,1.1118,2,0,2,2,26649,31300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4651,1979,0,0
20241203,249,1,12,1212704,FALSE,79,64,Divorced,1,3,1,0,6500,2490000000,562,1250,249001,0,14307,0.4635,1,1,0,1,2,32788,34600,0,0,0,0,0,0,0,0,0,0,0,0,0,562,1812,0,0,0
20241203,250,1,21,2101706,TRUE,134,68,Divorced,2,1,4,0,0,2500000000,0,1,250001,1,16040,0.4635,0.9234,1,0,1,3,12608,11900,708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20241203,251,1,55,5502300,TRUE,170,44,Never married,1,2,1,0,0,2510000000,10440,600,251001,1,14932,0.4635,0.8596,1,0,1,3,-4426,1100,4992,0,0,0,0,0,0,0,0,-522,0,0,0,10440,11040,0,0,0
20241203,252,1,12,1203302,TRUE,38,45,Divorced,1,3,1,0,8900,2520000000,0,208,252001,1,13692,0.4635,0.957,1,0,1,2,7943,8900,0,0,0,0,0,-600,0,600,681,0,668,668,0,0,208,0,0,0
20241203,254,1,15,1500301,FALSE,62,35,Married,2,4,4,0,150000,2540000000,6753,573,254001,0,104874,2.2409,1.2678,12,5,7,1,232508,347450,0,0,0,0,0,24567,36860,2293,25798,18295,10289,10289,0,23089,35993,0,0,0
20241203,254,2,15,1500301,FALSE,71,43,Married,1,4,4,0,150000,2540000000,500,287,254001,0,104874,2.2409,1.2678,12,5,7,1,232508,347450,0,0,0,0,0,24567,36860,2293,25798,18295,10289,10289,0,23089,35993,0,0,0
20241203,254,3,15,1500301,FALSE,81,10,Never married,1,0,4,0,150000,2540000000,0,0,254001,0,104874,2.2409,1.2678,12,5,7,1,232508,347450,0,0,0,0,0,24567,36860,2293,25798,18295,10289,10289,0,23089,35993,0,0,0
20241203,254,4,15,1500301,FALSE,47,7,Never married,2,0,4,0,150000,2540000000,0,0,254001,0,104874,2.2409,1.2678,12,5,7,1,232508,347450,0,0,0,0,0,24567,36860,2293,25798,18295,10289,10289,0,23089,35993,0,0,0
20241203,254,5,15,1500301,FALSE,84,38,Never married,1,4,4,0,101365,2540000001,1931,1041,254001,0,104874,2.2409,1.2678,12,5,7,1,232508,347450,0,0,0,0,0,24567,36860,2293,25798,18295,10289,10289,0,23089,35993,0,0,0
20241203,254,6,15,1500301,FALSE,91,34,Never married,2,2,4,0,12000,2540000016,3827,36,254001,0,104874,2.2409,1.2678,12,5,7,1,232508,347450,0,0,0,0,0,24567,36860,2293,25798,18295,10289,10289,0,23089,35993,0,0,0
20241203,254,7,15,1500301,FALSE,77,33,Married,2,3,4,0,30000,2540000017,2149,3860,254001,0,104874,2.2409,1.2678,12,5,7,1,232508,347450,0,0,0,0,0,24567,36860,2293,25798,18295,10289,10289,0,23089,35993,0,0,0
20241203,254,8,15,1500301,FALSE,50,67,Widowed,2,2,4,0,0,2540000018,135,506,254001,0,104874,2.2409,1.2678,12,5,7,1,232508,347450,0,0,0,0,0,24567,36860,2293,25798,18295,10289,10289,0,23089,35993,0,0,0
20241203,254,9,15,1500301,FALSE,76,40,Divorced,2,2,4,0,48000,2540000019,12495,6600,254001,0,104874,2.2409,1.2678,12,5,7,1,232508,347450,0,0,0,0,0,24567,36860,2293,25798,18295,10289,10289,0,23089,35993,0,0,0
20241203,254,10,15,1500301,FALSE,47,6,Never married,2,0,4,0,48000,2540000019,0,0,254001,0,104874,2.2409,1.2678,12,5,7,1,232508,347450,0,0,0,0,0,24567,36860,2293,25798,18295,10289,10289,0,23089,35993,0,0,0
20241203,254,11,15,1500301,FALSE,48,5,Never married,2,0,4,0,48000,2540000019,0,0,254001,0,104874,2.2409,1.2678,12,5,7,1,232508,347450,0,0,0,0,0,24567,36860,2293,25798,18295,10289,10289,0,23089,35993,0,0,0
20241203,254,12,15,1500301,FALSE,98,2,Never married,2,0,4,0,48000,2540000019,0,0,254001,0,104874,2.2409,1.2678,12,5,7,1,232508,347450,0,0,0,0,0,24567,36860,2293,25798,18295,10289,10289,0,23089,35993,0,0,0
20241203,255,1,17,1704307,FALSE,87,55,Married,1,4,1,0,666577,2550000000,23636,19134,255001,0,27829,0.8802,1.0242,3,1,2,2,420288,683000,0,0,0,0,0,161818,158075,0,31861,32996,3474,3474,0,11818,32563,0,0,0
20241203,255,2,17,1704307,FALSE,86,57,Married,2,4,4,1,666577,2550000000,1,1562,255001,0,27829,0.8802,1.0242,3,1,2,2,420288,683000,0,0,0,0,0,161818,158075,0,31861,32996,3474,3474,0,11818,32563,0,0,0
20241203,255,3,17,1704307,FALSE,112,17,Never married,1,0,4,1,666577,2550000000,0,50,255001,0,27829,0.8802,1.0242,3,1,2,2,420288,683000,0,0,0,0,0,161818,158075,0,31861,32996,3474,3474,0,11818,32563,0,0,0
20241203,256,1,42,4201802,FALSE,33,29,Married,2,4,1,0,120600,2560000000,2341,1200,256001,0,29559,0.8802,0.9097,3,1,2,1,93128,120600,0,0,0,0,0,9053,11053,0,7497,3702,3474,3474,0,2045,3745,0,0,0
20241203,256,2,42,4201802,FALSE,17,31,Married,1,4,3,0,120600,2560000000,1749,500,256001,0,29559,0.8802,0.9097,3,1,2,1,93128,120600,0,0,0,0,0,9053,11053,0,7497,3702,3474,3474,0,2045,3745,0,0,0
20241203,256,3,42,4201802,FALSE,23,11,Never married,1,0,2,0,120600,2560000000,0,0,256001,0,29559,0.8802,0.9097,3,1,2,1,93128,120600,0,0,0,0,0,9053,11053,0,7497,3702,3474,3474,0,2045,3745,0,0,0
20241203,257,1,11,1100103,FALSE,124,24,Never married,1,0,2,0,36000,2570000000,1,0,257001,0,21088,0.4635,1.214,1,0,1,3,28410,36000,0,0,0,0,0,2438,2438,0,2754,1129,1269,1269,0,0,0,0,0,0
20241203,257,2,11,1100103,FALSE,47,43,Never married,1,4,3,0,110000,2570000012,1,150,257003,0,21088,0.4635,1.214,1,0,1,3,76649,110000,0,0,0,0,0,16476,16476,0,8415,6573,1737,1737,0,0,150,0,0,0
20241203,257,3,11,1100103,FALSE,45,32,Never married,1,4,1,0,25000,2570000013,4,675,257004,1,21088,0.4635,1.214,1,0,1,3,19265,25000,0,0,0,0,0,1118,1118,0,1913,288,1737,1737,0,4,679,0,0,0
20241203,258,1,41,4104704,FALSE,142,30,Married,2,4,1,0,90000,2580000000,3729,469,258001,0,32323,0.8802,0.9948,3,1,2,1,42791,90000,0,0,0,0,0,4958,7036,0,6885,5707,23733,3474,20259.01804,4988,5926,0,0,0
20241203,258,2,41,4104704,FALSE,135,30,Married,1,4,1,0,90000,2580000000,6248,469,258001,0,32323,0.8802,0.9948,3,1,2,1,42791,90000,0,0,0,0,0,4958,7036,0,6885,5707,23733,3474,20259.01804,4988,5926,0,0,0
20241203,258,3,41,4104704,FALSE,97,0,Never married,2,0,1,0,90000,2580000000,0,0,258001,0,32323,0.8802,0.9948,3,1,2,1,42791,90000,0,0,0,0,0,4958,7036,0,6885,5707,23733,3474,20259.01804,4988,5926,0,0,0
20241203,259,1,45,4500401,FALSE,91,77,Widowed,2,2,1,0,0,2590000000,0,170,259001,0,12990,0.4635,0.9079,1,0,1,2,26751,28900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2149,1979,0,0
20241203,260,1,19,1900700,FALSE,202,47,Married,1,3,1,0,105000,2600000000,1576,450,260001,0,27838,0.8802,0.8568,3,1,2,1,80374,105650,0,0,163,0,0,6836,8836,0,8033,3708,3474,3474,0,1808,3388,0,0,0
20241203,260,2,19,1900700,FALSE,173,43,Married,2,4,1,0,105000,2600000000,2040,130,260001,0,27838,0.8802,0.8568,3,1,2,1,80374,105650,0,0,163,0,0,6836,8836,0,8033,3708,3474,3474,0,1808,3388,0,0,0
20241203,260,3,19,1900700,FALSE,219,15,Never married,2,0,4,0,105000,2600000000,0,1000,260001,0,27838,0.8802,0.8568,3,1,2,1,80374,105650,0,0,163,0,0,6836,8836,0,8033,3708,3474,3474,0,1808,3388,0,0,0
20241203,261,1,36,3604413,FALSE,94,48,Married,1,2,3,0,56200,2610000000,4727,208,261001,1,48689,1.1139,1.1661,4,1,3,3,43194,56200,0,0,326,0,0,-210,2980,690,4300,1229,3474,3474,0,3656,4540,0,0,0
20241203,261,2,36,3604413,FALSE,138,47,Married,2,2,3,0,56200,2610000000,833,169,261001,1,48689,1.1139,1.1661,4,1,3,3,43194,56200,0,0,326,0,0,-210,2980,690,4300,1229,3474,3474,0,3656,4540,0,0,0
20241203,261,3,36,3604413,FALSE,77,18,Never married,2,0,3,0,56200,2610000000,876,506,261001,1,48689,1.1139,1.1661,4,1,3,3,43194,56200,0,0,326,0,0,-210,2980,690,4300,1229,3474,3474,0,3656,4540,0,0,0
20241203,261,4,36,3604413,FALSE,100,14,Never married,2,0,3,0,56200,2610000000,0,0,261001,1,48689,1.1139,1.1661,4,1,3,3,43194,56200,0,0,326,0,0,-210,2980,690,4300,1229,3474,3474,0,3656,4540,0,0,0
20241203,262,1,6,605906,FALSE,60,37,Married,2,3,1,1,164000,2620000000,1624,47,262001,0,52999,1.1139,1.2693,5,3,2,3,125656,164000,0,0,2466,0,0,16101,20601,0,12547,5931,2906,2906,0,1125,3324,0,0,0
20241203,262,2,6,605906,FALSE,77,40,Married,1,3,1,0,164000,2620000000,625,100,262001,0,52999,1.1139,1.2693,5,3,2,3,125656,164000,0,0,2466,0,0,16101,20601,0,12547,5931,2906,2906,0,1125,3324,0,0,0
20241203,262,3,6,605906,FALSE,52,17,Never married,1,0,1,1,164000,2620000000,0,1229,262001,0,52999,1.1139,1.2693,5,3,2,3,125656,164000,0,0,2466,0,0,16101,20601,0,12547,5931,2906,2906,0,1125,3324,0,0,0
20241203,262,4,6,605906,FALSE,69,16,Never married,2,0,1,1,164000,2620000000,0,824,262001,0,52999,1.1139,1.2693,5,3,2,3,125656,164000,0,0,2466,0,0,16101,20601,0,12547,5931,2906,2906,0,1125,3324,0,0,0
20241203,262,5,6,605906,FALSE,67,6,Never married,1,0,1,1,164000,2620000000,0,0,262001,0,52999,1.1139,1.2693,5,3,2,3,125656,164000,0,0,2466,0,0,16101,20601,0,12547,5931,2906,2906,0,1125,3324,0,0,0
20241203,263,1,40,4021200,FALSE,92,31,Never married,1,3,1,0,65000,2630000000,1562,225,263001,0,30635,1,0.8299,4,2,2,1,62651,75200,0,0,0,0,0,421,4990,569,5754,1904,2071,2071,0,1874,2399,0,1,0
20241203,263,2,40,4021200,TRUE,45,31,Divorced,2,3,1,0,10200,2630000012,312,300,263001,0,30635,1,0.8299,4,2,2,1,62651,75200,0,0,0,0,0,421,4990,569,5754,1904,2071,2071,0,1874,2399,0,1,0
20241203,263,3,40,4021200,FALSE,41,4,Never married,1,0,1,0,65000,2630000000,0,0,263001,0,30635,1,0.8299,4,2,2,1,62651,75200,0,0,0,0,0,421,4990,569,5754,1904,2071,2071,0,1874,2399,0,1,0
20241203,263,4,40,4021200,FALSE,41,0,Never married,1,0,1,0,65000,2630000000,0,0,263001,0,30635,1,0.8299,4,2,2,1,62651,75200,0,0,0,0,0,421,4990,569,5754,1904,2071,2071,0,1874,2399,0,1,0
20241203,264,1,19,1901100,FALSE,21,75,Married,1,3,1,0,45670,2640000000,4502,2138,264001,0,19085,0.6535,0.9461,2,0,2,2,88161,100200,0,0,0,0,0,1497,1497,0,0,0,0,0,0,3095,10542,1979,0,0
20241203,264,2,19,1901100,FALSE,23,71,Married,2,3,1,0,45670,2640000000,1688,1351,264001,0,19085,0.6535,0.9461,2,0,2,2,88161,100200,0,0,0,0,0,1497,1497,0,0,0,0,0,0,3095,10542,1979,0,0
20241203,265,1,36,3604221,FALSE,100,69,Married,1,2,4,1,13900,2650000000,300,50,265001,0,34609,1,1.1211,3,0,3,2,42236,47900,2701,0,0,0,0,1706,1706,0,2288,1040,1737,1737,0,1434,1594,0,0,0
20241203,265,2,36,3604221,FALSE,65,66,Married,2,2,4,1,13900,2650000000,2232,60,265001,0,34609,1,1.1211,3,0,3,2,42236,47900,2701,0,0,0,0,1706,1706,0,2288,1040,1737,1737,0,1434,1594,0,0,0
20241203,265,3,36,3604221,FALSE,95,39,Never married,1,2,4,1,29900,2650000013,168,50,265001,0,34609,1,1.1211,3,0,3,2,42236,47900,2701,0,0,0,0,1706,1706,0,2288,1040,1737,1737,0,1434,1594,0,0,0
20241203,266,1,23,2300100,TRUE,26,59,Married,2,2,1,0,0,2660000000,338,56,266001,1,18270,0.6535,0.9057,2,0,2,2,-1389,0,0,0,0,0,0,0,0,0,0,-200,0,0,0,1522,1589,0,0,0
20241203,266,2,23,2300100,TRUE,27,59,Married,1,2,1,0,0,2660000000,2707,10,266001,1,18270,0.6535,0.9057,2,0,2,2,-1389,0,0,0,0,0,0,0,0,0,0,-200,0,0,0,1522,1589,0,0,0
20241203,267,1,24,2401002,FALSE,75,86,Divorced,2,3,1,0,55280,2670000000,1750,700,267001,0,43452,1,1.1771,3,0,3,1,141542,195800,0,0,0,0,0,20468,20468,0,10557,5904,3474,3474,0,8228,13855,1979,0,0
20241203,267,2,24,2401002,FALSE,76,63,Divorced,1,3,1,0,48000,2670000012,3000,566,267001,0,43452,1,1.1771,3,0,3,1,141542,195800,0,0,0,0,0,20468,20468,0,10557,5904,3474,3474,0,8228,13855,0,0,0
20241203,267,3,24,2401002,FALSE,76,59,Separated,1,3,1,0,90000,2670000013,3478,2382,267001,0,43452,1,1.1771,3,0,3,1,141542,195800,0,0,0,0,0,20468,20468,0,10557,5904,3474,3474,0,8228,13855,0,0,0
20241203,268,1,22,2200400,FALSE,176,48,Married,2,3,1,0,176000,2680000000,600,2853,268001,0,20658,0.6535,0.8563,2,0,2,1,117888,176000,0,0,0,0,0,23241,23241,0,13464,6138,3474,3474,0,4986,11795,0,0,0
20241203,268,2,22,2200400,FALSE,391,49,Married,1,2,1,0,176000,2680000000,9371,3957,268001,0,20658,0.6535,0.8563,2,0,2,1,117888,176000,0,0,0,0,0,23241,23241,0,13464,6138,3474,3474,0,4986,11795,0,0,0
20241203,269,1,12,1203301,TRUE,79,40,Never married,2,2,1,0,16899,2690000000,1126,281,269001,1,24530,0.8303,0.957,3,2,1,2,22513,18100,0,0,1644,0,0,-8314,0,6320,2402,0,1737,1737,0,1126,1407,0,0,0
20241203,269,2,12,1203301,TRUE,70,14,Never married,2,0,1,0,16899,2690000000,0,0,269001,1,24530,0.8303,0.957,3,2,1,2,22513,18100,0,0,1644,0,0,-8314,0,6320,2402,0,1737,1737,0,1126,1407,0,0,0
20241203,269,3,12,1203301,TRUE,21,8,Never married,2,0,4,0,16899,2690000000,0,0,269001,1,24530,0.8303,0.957,3,2,1,2,22513,18100,0,0,1644,0,0,-8314,0,6320,2402,0,1737,1737,0,1126,1407,0,0,0
20241203,270,1,9,920901,FALSE,34,54,Married,2,3,1,0,155000,2700000000,4998,2138,270001,0,43996,1,1.1918,3,0,3,1,136168,220000,0,0,0,0,0,24783,24783,0,16831,11143,5211,5211,0,7876,25864,0,0,0
20241203,270,2,9,920901,FALSE,39,61,Married,1,2,1,0,155000,2700000000,4000,10350,270001,0,43996,1,1.1918,3,0,3,1,136168,220000,0,0,0,0,0,24783,24783,0,16831,11143,5211,5211,0,7876,25864,0,0,0
20241203,270,3,9,920901,FALSE,36,25,Never married,1,4,1,0,65000,2700000013,3377,5500,270001,0,43996,1,1.1918,3,0,3,1,136168,220000,0,0,0,0,0,24783,24783,0,16831,11143,5211,5211,0,7876,25864,0,0,0
20241203,271,1,16,1600100,FALSE,93,36,Married,2,4,1,0,51500,2710000000,600,1550,271001,0,31580,1,0.8555,4,2,2,1,45598,51500,0,0,0,0,0,-3264,2416,1680,4590,226,1737,1737,0,462,2612,0,0,0
20241203,271,2,16,1600100,FALSE,113,36,Married,1,4,1,0,51500,2710000000,325,600,271001,0,31580,1,0.8555,4,2,2,1,45598,51500,0,0,0,0,0,-3264,2416,1680,4590,226,1737,1737,0,462,2612,0,0,0
20241203,271,3,16,1600100,FALSE,109,3,Never married,1,0,1,0,51500,2710000000,0,0,271001,0,31580,1,0.8555,4,2,2,1,45598,51500,0,0,0,0,0,-3264,2416,1680,4590,226,1737,1737,0,462,2612,0,0,0
